22523963+7504190 22 52 39.639 +75 04 18.875 0.207 0.227 2.957 107.3000 2016ApJ...821...93N   0.075 0.041   0.075 0.041 ThisWork             0.024 0   0.075 0.041 ThisWork            0 1
22544453+3929017 22 54 44.567 +39 29 01.822 0.097 0.123                                                                                           0  -6.910       2007AJ....133.2825R 1 0
22561349+5919087 22 56 13.495 +59 19 08.635 0.455 0.465                                                    0.120 0.090 2014MNRAS.443.2561G        0   0.120 0.090 2014MNRAS.443.2561G 0 0
22574092+3719232 22 57 40.951 +37 19 23.370 0.312 0.327 4.695                                             -0.138 0.190 2014MNRAS.443.2561G  0.158 0  -0.138 0.190 2014MNRAS.443.2561G 0 0
22582911+5705058 22 58 29.093 +57 05 05.958 0.425 0.436 4.788   4.1770 2016ApJ...821...93N  -3.914 0.041  -3.914 0.041 ThisWork             1.982 0  -3.914 0.041 ThisWork            1 0
23003613+0338169 23 00 36.125 +03 38 16.990 0.346 0.360 4.830                                                                                     1   0.000 0.400 2015A&A...577A.128A 0 0
23025250+4338157 23 02 52.493 +43 38 15.608 0.177 0.199 3.190   0.3477 2011AJ....141..166H  -4.808 0.042  -4.808 0.042 ThisWork             1.577 0  -4.808 0.042 ThisWork            1 0
23050871+4517318 23 05 08.725 +45 17 31.917 0.373 0.386 3.817   1.2845 2011AJ....141..166H  -5.908 0.057  -5.908 0.057 ThisWork             2.337 0  -5.908 0.057 ThisWork            1 1
23063586+7143258 23 06 35.658 +71 43 25.585 0.431 0.442 5.224                                             -0.029 0.150 2014MNRAS.443.2561G  0.134 0  -0.029 0.150 2014MNRAS.443.2561G 0 0
23071642+1501217 23 07 16.457 +15 01 21.601 0.229 0.248 3.303                                                                                     0  -3.100       1996A&AS..116..467M 1 0
23095781+5506472 23 09 57.867 +55 06 47.355 0.123 0.148 2.205 104.1000 2016ApJ...821...93N  -0.563 0.062  -0.563 0.062 ThisWork             0.144 0  -0.563 0.062 ThisWork            0 1
23112378+0831013 23 11 23.796 +08 31 01.676 0.259 0.277 4.276                                             -0.019 0.120 2014MNRAS.443.2561G  0.085 0  -0.019 0.120 2014MNRAS.443.2561G 0 0
23134727+2117294 23 13 47.315 +21 17 29.240 0.114 0.139 1.799  34.5500 2016ApJ...821...93N                                                        0  -7.920       2009ApJ...699..649S 1 0
23160428+5722329 23 16 04.262 +57 22 32.958 0.522 0.530                                                    0.220 0.070 2014MNRAS.443.2561G        0   0.220 0.070 2014MNRAS.443.2561G 0 0
23181705+7934474 23 18 16.917 +79 34 47.584 0.341 0.355                                                                                           1   0.000 0.400 2015A&A...577A.128A 0 0
23213227+5651229 23 21 32.278 +56 51 22.755 0.526 0.535                                                    0.170 0.210 2014MNRAS.443.2561G        0   0.170 0.210 2014MNRAS.443.2561G 0 0
23220071+5659199 23 22 00.756 +56 59 20.052 0.382 0.395                                                                                           1   0.000 0.400 2015A&A...577A.128A 0 0
23225384+7847386 23 22 53.793 +78 47 38.662 0.166 0.189 1.652   1.0440 2016ApJ...821...93N  -7.313 0.084  -7.313 0.084 ThisWork             1.229 0  -7.313 0.084 ThisWork            1 0
23242652+7357437 23 24 26.489 +73 57 43.732 0.200 0.221 3.314   7.7380 2016ApJ...821...93N  -0.533 0.039  -0.533 0.039 ThisWork             0.227 0  -0.533 0.039 ThisWork            0 0
23270216+2710367 23 27 02.191 +27 10 36.967 0.271 0.288 3.238   0.9220 2016ApJ...821...93N  -8.625 0.060  -8.625 0.060 ThisWork             2.852 0  -8.625 0.060 ThisWork            1 0
23305374+1547409 23 30 53.717 +15 47 40.607 0.453 0.463                                                    0.100 0.060 2014MNRAS.443.2561G        0   0.100 0.060 2014MNRAS.443.2561G 0 0
23322019+5401482 23 32 20.210 +54 01 48.331 0.552 0.560                                                   -0.019 0.180 2014MNRAS.443.2561G        0  -0.019 0.180 2014MNRAS.443.2561G 0 0
23331860+2714219 23 33 18.666 +27 14 22.002 0.414 0.425                                                                                           0  -2.600       2006AJ....132..866R 1 0
23383392+0624518 23 38 33.893 +06 24 51.758 0.137 0.161 1.615   0.2510 2016ApJ...821...93N  -9.606 0.208  -9.606 0.208 ThisWork             1.568 0  -9.606 0.208 ThisWork            1 0
23402220+3433143 23 40 22.210 +34 33 14.386 0.146 0.169 2.146   1.7470 2016ApJ...821...93N  -4.102 0.060  -4.102 0.060 ThisWork             0.904 0  -4.102 0.060 ThisWork            1 0
23412921+2002332 23 41 29.191 +20 02 33.286 0.572 0.579                                                   -0.009 0.100 2014MNRAS.443.2561G        0  -0.009 0.100 2014MNRAS.443.2561G 0 0
23435331+6102156 23 43 53.301 +61 02 15.548 0.242 0.261 4.144                                                                                     1   0.000 0.400 2015A&A...577A.128A 0 0
23440068+2242027 23 44 00.699 +22 42 02.735 0.161 0.184 2.493   0.7430 2016ApJ...821...93N  -5.497 0.073  -5.497 0.073 ThisWork             1.401 0  -5.497 0.073 ThisWork            1 0
23453034+4104001 23 45 30.356 +41 04 00.094 0.606 0.612        10.3482 2011AJ....141..166H                 0.249 0.070 2014MNRAS.443.2561G        0   0.249 0.070 2014MNRAS.443.2561G 0 0
23500639+2659519 23 50 06.407 +26 59 51.770 0.220 0.240 3.498                                                                                     0  -6.070       2009ApJ...699..649S 1 0
23545147+3831363 23 54 51.465 +38 31 36.168 0.272 0.289 3.673   4.7570 2013AcA....63...53K                -5.742 0.460 2014MNRAS.443.2561G  2.177 0  -5.742 0.460 2014MNRAS.443.2561G 1 0
23565485+2305089 23 56 54.839 +23 05 08.216 0.698 0.703                                                                                           1   0.000 0.400 2015A&A...577A.128A 0 1
23580298+0443178 23 58 02.961 +04 43 17.870 0.223 0.243 3.090  70.3900 2016ApJ...821...93N   0.259 0.037   0.259 0.037 ThisWork            -0.030 0   0.259 0.037 ThisWork            0 0
23590042+2051387 23 59 00.413 +20 51 38.747 0.329 0.344                                                                                           1   0.000 0.400 2015A&A...577A.128A 0 0
00043643-4044020 00 04 36.460 -40 44 02.700 0.260 0.278 3.753                                             -2.582 0.000 2014MNRAS.443.2561G  1.037 0  -2.582 0.000 2014MNRAS.443.2561G 1 0
01005643-0426561 01 00 56.370 -04 26 56.500 0.178 0.200 3.758                                                                                     1  -1.000       1995AJ....110.1838R 0 0
01095117-0343264 01 09 51.200 -03 43 26.400 0.066 0.094 0.355                                                                                     0  -8.400       2010ApJ...710..924R 1 0
01510405-0607047 01 51 04.090 -06 07 05.100 0.133 0.157 2.575                                                                                     0  -4.380       1995AJ....110.1838R 1 0
02111797-6313413 02 11 18.060 -63 13 41.000 0.283 0.300 4.898                                             -0.039 0.090 2014MNRAS.443.2561G  0.112 0  -0.039 0.090 2014MNRAS.443.2561G 0 0
02395066-3407557 02 39 50.710 -34 07 57.500 0.261 0.279 4.810                                             -0.029 0.120 2014MNRAS.443.2561G  0.101 0  -0.029 0.120 2014MNRAS.443.2561G 0 0
03040452-2022433 03 04 04.490 -20 22 43.000 0.298 0.314 3.669                                             -0.029 0.150 2014MNRAS.443.2561G  0.082 0  -0.029 0.150 2014MNRAS.443.2561G 0 0
03353849-0829223 03 35 38.610 -08 29 22.700 0.114 0.140 2.018                                                                                     1   0.000 0.300 2015A&A...577A.128A 0 0
04102815-5336078 04 10 28.140 -53 36 08.200 0.126 0.151 2.889                                                                                     1  -1.000       1996AJ....112.2799H 0 0
05015746-0656459 05 01 57.430 -06 56 46.500 0.165 0.187 3.353  88.5000 2012AcA....62...67K                -1.370 1.686 2002AJ....123.3356G  0.502 0  -1.370 1.686 2002AJ....123.3356G 1 0
05032009-1722245 05 03 20.080 -17 22 25.000 0.267 0.285 4.444                                              0.101       2002AJ....123.3356G  0.036 0   0.101       2002AJ....123.3356G 0 0
05310430-3011442 05 31 04.330 -30 11 44.800 0.249 0.267 4.145                                                                                     1  -1.000       1996AJ....112.2799H 0 0
05421271-0527567 05 42 12.710 -05 27 55.600 0.116 0.141 2.694                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06022261-2019447 06 02 22.620 -20 19 44.200 0.208 0.228 4.139                                                                                     1  -1.000       1995AJ....110.1838R 0 0
06045215-3433360 06 04 52.160 -34 33 36.000 0.251 0.269 2.240                                            -10.948 0.530 2014MNRAS.443.2561G  2.492 0 -10.948 0.530 2014MNRAS.443.2561G 1 0
06105288-4324178 06 10 52.890 -43 24 17.800 0.281 0.298 3.968                                             -1.698 0.000 2014MNRAS.443.2561G  0.749 0  -1.698 0.000 2014MNRAS.443.2561G 1 0
08533619-0329321 08 53 36.170 -03 29 32.300 0.071 0.099 0.326                                                                                     0 -12.600       2002AJ....124..519R 1 0
09070278-2208494 09 07 02.750 -22 08 50.100 0.196 0.217 3.246                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09170532-7749233 09 17 05.330 -77 49 23.400 0.203 0.224 2.325                                                                                     1  -1.000       1996AJ....112.2799H 0 0
09424635-6853060 09 42 46.360 -68 53 06.000 0.175 0.197 2.912                                                                                     1  -1.000       1996AJ....112.2799H 0 0
09522188-1924319 09 52 21.880 -19 24 32.200 0.136 0.160 1.150                                                                                     0 -13.000       2002AJ....124..519R 1 0
10145184-4709244 10 14 51.770 -47 09 24.100 0.180 0.202 3.926                                                                                     1  -1.000       1996AJ....112.2799H 0 0
10553448-0921262 10 55 34.470 -09 21 25.900 0.249 0.267 4.000                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11235737-1821485 11 23 57.310 -18 21 48.600 0.282 0.299 4.346                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11310835-1457201 11 31 08.380 -14 57 21.300 0.154 0.177 2.819                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11382500-4122325 11 38 24.950 -41 22 32.500 0.206 0.227 3.778                                                                                     1  -1.000       1996AJ....112.2799H 0 0
12230147-4637082 12 23 01.430 -46 37 08.400 0.240 0.258 3.449                                                                                     1  -1.000       1996AJ....112.2799H 0 0
12384914-3822527 12 38 49.100 -38 22 53.800 0.146 0.169 3.340                                             -0.386 0.190 2014MNRAS.443.2561G  0.166 0  -0.386 0.190 2014MNRAS.443.2561G 0 0
13092037-4009264 13 09 20.420 -40 09 27.000 0.291 0.307 3.916                                             -0.277 0.130 2014MNRAS.443.2561G  0.184 0  -0.277 0.130 2014MNRAS.443.2561G 0 0
13130939-4130396 13 13 09.330 -41 30 39.700 0.280 0.297 2.948                                             -0.228 0.080 2014MNRAS.443.2561G  0.122 0  -0.228 0.080 2014MNRAS.443.2561G 0 0
13233804-2554449 13 23 38.020 -25 54 45.100 0.276 0.293 3.768                                             -4.460 0.250 2014MNRAS.443.2561G  1.751 0  -4.460 0.250 2014MNRAS.443.2561G 1 0
13591045-1950034 13 59 10.450 -19 50 03.400 0.246 0.265 3.340                                             -4.144       2002AJ....123.3356G  1.442 0  -4.144       2002AJ....123.3356G 1 0
14200739-0937127 14 20 07.360 -09 37 13.400 0.251 0.269 4.112                                             -0.021       2002AJ....123.3356G  0.081 0  -0.021       2002AJ....123.3356G 0 0
14211512-0107199 14 21 15.120 -01 07 19.700 0.226 0.245 3.942                                             -0.118 0.140 2014MNRAS.443.2561G  0.112 0  -0.118 0.140 2014MNRAS.443.2561G 0 0
14294291-6240465 14 29 43.020 -62 40 46.700 0.119 0.144 1.707  83.5000 1998AJ....116..429B                -4.709 0.490 2014MNRAS.443.2561G  0.818 0  -4.709 0.490 2014MNRAS.443.2561G 1 0
16352464-2718533 16 35 24.640 -27 18 54.700 0.205 0.226 3.634                                                                                     1  -1.000       1995AJ....110.1838R 0 0
16553529-0823401 16 55 35.250 -08 23 40.700 0.084 0.111 1.019                                             -4.999 1.100 2015A&A...577A.128A  0.514 0  -4.999 1.100 2015A&A...577A.128A 1 0
16570570-0420559 16 57 05.730 -04 20 56.300 0.229 0.248 3.854   1.2120 2012AcA....62...67K                -3.448 0.641 2002AJ....123.3356G  1.393 0  -3.448 0.641 2002AJ....123.3356G 1 0
17292729-8008573 17 29 27.340 -80 08 57.400 0.309 0.325 3.942                                             -0.456 0.090 2014MNRAS.443.2561G  0.258 0  -0.456 0.090 2014MNRAS.443.2561G 0 0
18495119-5726486 18 49 51.210 -57 26 48.600 0.279 0.296 3.353                                             -0.267 0.110 2014MNRAS.443.2561G  0.152 0  -0.267 0.110 2014MNRAS.443.2561G 0 0
19204795-4533283 19 20 47.980 -45 33 29.700 0.175 0.197 3.238                                                                                     1  -1.000       1996AJ....112.2799H 0 0
19205439-8233170 19 20 54.260 -82 33 16.100 0.246 0.265 3.926                                             -0.257 0.140 2014MNRAS.443.2561G  0.170 0  -0.257 0.140 2014MNRAS.443.2561G 0 0
20280382-7640164 20 28 03.750 -76 40 15.900 0.166 0.189 3.408                                                                                     1  -1.000       1996AJ....112.2799H 0 0
20392378-2926335 20 39 23.820 -29 26 34.700 0.104 0.130 1.239                                                                                     0   0.000       2000AJ....120.1085G 0 0
20553706-1403545 20 55 37.120 -14 03 54.800 0.137 0.161 2.850                                                                                     1  -1.000       1995AJ....110.1838R 0 0
20553771-1402078 20 55 37.760 -14 02 08.100 0.329 0.344 3.634                                             -0.043       2002AJ....123.3356G  0.089 0  -0.043       2002AJ....123.3356G 0 1
21304763-4042290 21 30 47.670 -40 42 29.500 0.196 0.217 3.748                                             -0.228 0.130 2014MNRAS.443.2561G  0.141 0  -0.228 0.130 2014MNRAS.443.2561G 0 0
21384369-3339555 21 38 43.650 -33 39 55.300 0.264 0.281 3.937                                              0.110 0.150 2014MNRAS.443.2561G  0.028 0   0.110 0.150 2014MNRAS.443.2561G 0 0
21492590-6306519 21 49 25.910 -63 06 51.900 0.313 0.329 4.502                                             -0.267 0.120 2014MNRAS.443.2561G  0.210 0  -0.267 0.120 2014MNRAS.443.2561G 0 0
21585020-3228176 21 58 50.190 -32 28 17.800 0.166 0.188 3.698                                                                                     1  -1.000       1996AJ....112.2799H 0 0
22022935-3704512 22 02 29.390 -37 04 51.300 0.237 0.256 3.963                                             -0.734 0.150 2014MNRAS.443.2561G  0.359 0  -0.734 0.150 2014MNRAS.443.2561G 0 0
22062280-2047058 22 06 22.800 -20 47 05.900 0.107 0.133 0.902                                                                                     0  -5.100       2002AJ....124..519R 1 1
22380290-6550088 22 38 02.920 -65 50 08.800 0.255 0.273 3.968                                                                                     1  -1.000       1996AJ....112.2799H 0 0
22562466-6003490 22 56 24.660 -60 03 49.200 0.169 0.191 2.407                                                                                     1  -1.000       1996AJ....112.2799H 0 0
23121132-1406108 23 12 11.300 -14 06 11.900 0.295 0.311 4.531                                                                                     1  -1.000       1995AJ....110.1838R 0 0
23175034-4818476 23 17 50.330 -48 18 47.200 0.275 0.292 4.200                                                                                     1  -1.000       1996AJ....112.2799H 0 0
23365227-3628518 23 36 52.310 -36 28 51.800 0.165 0.188 3.194                                                                                     1  -1.000       1996AJ....112.2799H 0 0
00153670-2946003 00 15 36.710 -29 46 00.500 0.226 0.246                                                                                           0  -7.400       1996AJ....112.2799H 1 0
00313539-0552115 00 31 35.420 -05 52 12.800 0.294 0.311 4.289                                              0.031 0.170 2014MNRAS.443.2561G  0.069 0   0.031 0.170 2014MNRAS.443.2561G 0 0
00432603-4117337 00 43 26.010 -41 17 34.000 0.219 0.239 3.468                                             -0.317 0.110 2014MNRAS.443.2561G  0.166 0  -0.317 0.110 2014MNRAS.443.2561G 0 0
00445930-1516166 00 44 59.340 -15 16 17.500 0.206 0.226 3.286                                                                                     1  -1.000       1995AJ....110.1838R 0 0
00470794-2330279 00 47 07.960 -23 30 28.200 0.208 0.229                                                                                           1  -1.000       1995AJ....110.1838R 0 0
01045368-1807292 01 04 53.810 -18 07 28.700 0.140 0.164 2.646                                             -0.063       2002AJ....123.3356G  0.044 0  -0.063       2002AJ....123.3356G 0 0
01081826-2848207 01 08 18.290 -28 48 20.800 0.227 0.247                                                                                           1  -1.000       1995AJ....110.1838R 0 0
01091872-2430236 01 09 18.730 -24 30 23.700 0.190 0.211                                                                                           0  -3.920       1995AJ....110.1838R 1 0
01132401-2254077 01 13 24.030 -22 54 07.800 0.214 0.234                                                                                           0  -3.870       1995AJ....110.1838R 1 0
01140858-3656432 01 14 08.600 -36 56 43.200 0.267 0.284                                                                                           1  -1.000       1996AJ....112.2799H 0 0
01195110-2726389 01 19 51.140 -27 26 39.000 0.242 0.261                                                                                           1  -1.000       1995AJ....110.1838R 0 0
02004725-1021209 02 00 47.260 -10 21 21.000 0.177 0.199                                                                                           0  -1.510       1995AJ....110.1838R 1 0
02042754-0152560 02 04 27.500 -01 52 56.800 0.249 0.268 3.852                                                                                     1  -1.000       1995AJ....110.1838R 0 0
02154883-1240276 02 15 48.880 -12 40 27.400 0.297 0.313 4.117                                                                                     1  -1.000       1995AJ....110.1838R 0 0
02461477-0459182 02 46 14.920 -04 59 20.600 0.108 0.134 2.460                                                                                     1  -1.000       1995AJ....110.1838R 0 0
03504432-0605400 03 50 44.290 -06 05 41.700 0.185 0.207 3.798                                              0.005 0.057 2002AJ....123.3356G  0.052 0   0.005 0.057 2002AJ....123.3356G 0 0
04124748-5352043 04 12 47.490 -53 52 04.200 0.227 0.246                                                                                           1  -1.000       1996AJ....112.2799H 0 0
04180471-4901300 04 18 04.710 -49 01 30.000 0.308 0.324                                                                                           1  -1.000       1996AJ....112.2799H 0 0
04245619-4002469 04 24 56.190 -40 02 47.600 0.202 0.223                                                                                           0  -3.000       1996AJ....112.2799H 1 0
04365618-2903279 04 36 56.230 -29 03 27.800 0.283 0.300 4.042                                                                                     1  -1.000       1995AJ....110.1838R 0 0
05360007-0738580 05 36 00.070 -07 38 58.500 0.214 0.234 3.251                                             -0.225       2002AJ....123.3356G  0.125 0  -0.225       2002AJ....123.3356G 0 0
05470907-0512106 05 47 09.120 -05 12 11.400 0.171 0.194 3.273                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08405923-2327232 08 40 59.210 -23 27 22.600 0.428 0.439 3.973                                              0.029 0.052 2002AJ....123.3356G  0.079 0   0.029 0.052 2002AJ....123.3356G 0 0
08442236-1024111 08 44 22.380 -10 24 11.600 0.253 0.271 3.697                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08550473-7135480 08 55 04.740 -71 35 48.100 0.242 0.261 3.723                                                                                     1  -1.000       1996AJ....112.2799H 0 0
09285571-0722111 09 28 55.710 -07 22 11.800 0.138 0.162 3.171                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09360486-0606557 09 36 04.820 -06 06 56.100 0.264 0.282 3.884                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09460928-0425429 09 46 09.250 -04 25 42.800 0.255 0.273                                                                                           1  -1.000       1995AJ....110.1838R 0 1
10473868-7927458 10 47 38.690 -79 27 45.900 0.219 0.239 3.422                                                                                     1  -1.000       1996AJ....112.2799H 0 0
11151549-1807347 11 15 15.510 -18 07 36.000 0.193 0.214 4.336                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11163766-2757186 11 16 37.640 -27 57 19.400 0.257 0.275                                                                                           1  -1.000       1995AJ....110.1838R 0 0
11350732-0539219 11 35 07.340 -05 39 22.900 0.193 0.214 3.155                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11531249-3123560 11 53 12.430 -31 23 56.100 0.242 0.260 3.688                                                                                     1  -1.000       1996AJ....112.2799H 0 0
11554425-1854316 11 55 44.280 -18 54 31.800 0.238 0.257 3.584                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12035831-3301265 12 03 58.280 -33 01 26.500 0.223 0.243                                                                                           1  -1.000       1996AJ....112.2799H 0 0
12111697-1958213 12 11 16.950 -19 58 21.700 0.251 0.269 4.091                                              0.071 0.140 2014MNRAS.443.2561G  0.043 0   0.071 0.140 2014MNRAS.443.2561G 0 0
12362288-0422393 12 36 22.860 -04 22 39.400 0.324 0.339                                                                                           1  -1.000       1995AJ....110.1838R 0 0
12384731-0419168 12 38 47.270 -04 19 17.100 0.286 0.302 3.693                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12404633-4333595 12 40 46.290 -43 33 59.000 0.177 0.199 4.374                                             -0.049 0.090 2014MNRAS.443.2561G  0.080 0  -0.049 0.090 2014MNRAS.443.2561G 0 0
13300285-0842251 13 30 02.790 -08 42 25.600 0.183 0.204 2.819                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13302576-5202403 13 30 25.780 -52 02 40.300 0.297 0.313                                                                                           1  -1.000       1996AJ....112.2799H 0 0
13342364-2622114 13 34 23.610 -26 22 11.700 0.219 0.239                                                                                           1  -1.000       1995AJ....110.1838R 0 0
13562062-2803497 13 56 20.570 -28 03 49.900 0.169 0.192                                                                                           1  -1.000       1995AJ....110.1838R 0 0
13584361-0004474 13 58 43.590 -00 04 47.800 0.384 0.397                                                                                           1  -1.000       1995AJ....110.1838R 0 0
14022888-2100369 14 02 28.880 -21 00 36.800 0.284 0.301 4.168                                                                                     1  -1.000       1995AJ....110.1838R 0 0
14130492-1201262 14 13 04.860 -12 01 26.900 0.163 0.186 2.600                                                                                     0  -9.030       1995AJ....110.1838R 1 0
14191106-0718113 14 19 11.010 -07 18 12.000 0.222 0.242 4.573                                                                                     1  -1.000       1995AJ....110.1838R 0 0
14444013-2214455 14 44 40.120 -22 14 46.100 0.166 0.189                                                                                           1  -1.000       1995AJ....110.1838R 0 0
15045835-2107003 15 04 58.280 -21 07 00.700 0.252 0.270 3.642                                                                                     1  -1.000       1995AJ....110.1838R 0 0
15191181-1245061 15 19 11.730 -12 45 06.600 0.218 0.238 3.491                                              0.043       2002AJ....123.3356G  0.041 0   0.043       2002AJ....123.3356G 0 1
15313831-2654065 15 31 38.270 -26 54 07.300 0.280 0.297 4.129                                                                                     1  -1.000       1995AJ....110.1838R 0 0
15363450-3754223 15 36 34.490 -37 54 22.800 0.253 0.271 3.698                                             -0.446 0.300 2014MNRAS.443.2561G  0.231 0  -0.446 0.300 2014MNRAS.443.2561G 0 0
15365868-1408006 15 36 58.630 -14 08 01.700 0.291 0.307 3.515                                              0.162       2002AJ....123.3356G  0.010 0   0.162       2002AJ....123.3356G 0 0
16041999-0616453 16 04 19.990 -06 16 46.000 0.141 0.165                                                                                           1  -1.000       1995AJ....110.1838R 0 0
16081497-1026133 16 08 14.960 -10 26 14.400 0.182 0.204 3.538                                                                                     1  -1.000       1995AJ....110.1838R 0 0
16505382-0450349 16 50 53.790 -04 50 35.100 0.328 0.343 4.513                                                                                     1  -1.000       1995AJ....110.1838R 0 0
17271403-2509357 17 27 14.080 -25 09 36.500 0.282 0.298                                                   -0.008       2002AJ....123.3356G        0  -0.008       2002AJ....123.3356G 0 0
17301623-5138226 17 30 16.250 -51 38 22.600 0.292 0.308                                                                                           1  -1.000       1996AJ....112.2799H 0 0
18191700-7702501 18 19 17.050 -77 02 49.700 0.258 0.276                                                                                           1  -1.000       1996AJ....112.2799H 0 0
18455748-2855533 18 45 57.480 -28 55 53.200 0.247 0.266 3.524                                              0.087 0.036 2002AJ....123.3356G  0.031 0   0.087 0.036 2002AJ....123.3356G 0 1
18494929-2350101 18 49 49.370 -23 50 10.400 0.173 0.195 3.859   2.8690 2007AcA....57..149K                -1.991 0.364 2002AJ....123.3356G  0.819 0  -1.991 0.364 2002AJ....123.3356G 1 0
18520010-6046109 18 52 00.170 -60 46 11.300 0.294 0.311                                                                                           1  -1.000       1996AJ....112.2799H 0 0
18533991-3836442 18 53 39.920 -38 36 44.500 0.289 0.306 3.778                                              0.130 0.140 2014MNRAS.443.2561G  0.023 0   0.130 0.140 2014MNRAS.443.2561G 0 0
19572380-1233499 19 57 23.800 -12 33 50.200 0.177 0.199 2.581                                                                                     1  -1.000       1995AJ....110.1838R 0 0
20035892-0807472 20 03 58.900 -08 07 47.400 0.223 0.243 3.524                                                                                     1  -1.000       1995AJ....110.1838R 0 0
20040671-3141469 20 04 06.750 -31 41 48.000 0.204 0.225                                                                                           1  -1.000       1996AJ....112.2799H 0 0
20454538-2927295 20 45 45.400 -29 27 29.300 0.287 0.304                                                                                           1  -1.000       1995AJ....110.1838R 0 0
21031390-5657479 21 03 13.950 -56 57 48.400 0.235 0.254 3.973                                             -0.347 0.100 2014MNRAS.443.2561G  0.205 0  -0.347 0.100 2014MNRAS.443.2561G 0 0
21032165-5022522 21 03 21.670 -50 22 52.400 0.285 0.302 4.346                                                                                     1  -1.000       1996AJ....112.2799H 0 0
21390081-2409280 21 39 00.920 -24 09 29.000 0.202 0.223 3.601                                                                                     1  -1.000       1995AJ....110.1838R 0 0
21452490-0554055 21 45 24.900 -05 54 05.900 0.287 0.304                                                                                           1  -1.000       1995AJ....110.1838R 0 0
21565513-0154100 21 56 55.250 -01 54 09.300 0.144 0.167 3.043                                                                                     1  -1.000       1995AJ....110.1838R 0 0
22132883-1444538 22 13 28.800 -14 44 54.300 0.312 0.327                                                                                           1  -1.000       1995AJ....110.1838R 0 0
22134277-1741081 22 13 42.870 -17 41 08.700 0.171 0.193 3.082                                             -0.165 0.014 2002AJ....123.3356G  0.091 0  -0.165 0.014 2002AJ....123.3356G 0 0
22192359-2823204 22 19 23.690 -28 23 20.900 0.192 0.213                                                                                           1  -1.000       1995AJ....110.1838R 0 0
22230696-1736250 22 23 07.000 -17 36 26.100 0.172 0.194 2.433                                             -3.932 0.899 2002AJ....123.3356G  0.989 0  -3.932 0.899 2002AJ....123.3356G 1 0
22285440-1325178 22 28 54.370 -13 25 19.400 0.089 0.116                                                                                           0  -4.400       2003ApJ...583..451M 1 0
22345363-0104581 22 34 53.690 -01 04 58.000 0.205 0.225 3.498                                                                                     1  -1.000       1995AJ....110.1838R 0 0
22394159-1235204 22 39 41.620 -12 35 20.700 0.304 0.320                                                   -0.155 0.200 2015A&A...577A.128A        0  -0.155 0.200 2015A&A...577A.128A 0 0
22462632-0639259 22 46 26.350 -06 39 26.300 0.138 0.162                                                                                           1  -1.000       1995AJ....110.1838R 0 0
22544645-0528264 22 54 46.470 -05 28 26.300 0.304 0.320 3.798                                                                                     1  -1.000       1995AJ....110.1838R 0 0
23071524-2307533 23 07 15.260 -23 07 53.700 0.265 0.283                                                                                           1  -1.000       1995AJ....110.1838R 0 0
23093931-0158230 23 09 39.340 -01 58 23.500 0.271 0.288                                                    0.009       2002AJ....123.3356G        0   0.009       2002AJ....123.3356G 0 1
23263788-4651060 23 26 37.860 -46 51 05.700 0.176 0.198                                                                                           1  -1.000       1996AJ....112.2799H 0 0
23351050-0223214 23 35 10.470 -02 23 20.800 0.116 0.141 1.965                                             -1.438 0.979 2002AJ....123.3356G  0.298 0  -1.438 0.979 2002AJ....123.3356G 1 0
23463204-5043273 23 46 32.040 -50 43 27.500 0.218 0.238                                                                                           1  -1.000       1996AJ....112.2799H 0 0
23522340-1441240 23 52 23.450 -14 41 24.400 0.162 0.185 2.511                                                                                     1  -1.000       1995AJ....110.1838R 0 0
23552591-0359000 23 55 25.960 -03 59 00.000 0.282 0.299 4.245                                                                                     1  -1.000       1995AJ....110.1838R 0 0
00462044-1924442 00 46 20.444 -19 24 44.266 0.095 0.121                                                                                           0  -5.700       1997PASP..109..849G 1 0
00464336-0424454 00 46 43.366 -04 24 45.785 0.175 0.197                                                   -0.246 0.300 2015A&A...577A.128A        0  -0.246 0.300 2015A&A...577A.128A 0 0
00471801-0628378 00 47 17.996 -06 28 38.284 0.274 0.292                                                                                           0  -0.200       2007AJ....133.2825R 0 0
00492134-2824126 00 49 21.349 -28 24 12.827 0.153 0.176                                                                                           0  -3.800       2005AJ....130.1871B 1 0
01225093-2439505 01 22 50.948 -24 39 50.713 0.256 0.274                                                                                           0  -9.700       2006AJ....132..866R 1 0
01335800-1738235 01 33 58.006 -17 38 23.827 0.252 0.270 3.808                                             -2.016 0.170 2014MNRAS.443.2561G  0.835 0  -2.016 0.170 2014MNRAS.443.2561G 1 0
